term,Negative freq,Plot freq,Positive freq,score,cnt,logcnt
britches,1,0,0,-0.007751027598355844,1,0.0
bloated,0,0,1,0.007574867880211391,1,0.0
resentment,0,0,1,0.007574867880211391,1,0.0
inflicted,0,0,1,0.007574867880211391,1,0.0
koury,0,0,3,0.022842043452730474,3,1.5849625007211563
retaliation,0,0,1,0.007574867880211391,1,0.0
perception,0,0,1,0.007574867880211391,1,0.0
hauntingit,0,0,1,0.007574867880211391,1,0.0
josh,0,0,1,0.007574867880211391,1,0.0
maladjusted,0,0,1,0.007574867880211391,1,0.0
narcotized,0,0,1,0.007574867880211391,1,0.0
expanded,1,0,0,-0.007751027598355844,1,0.0
unfinished,1,0,0,-0.007751027598355844,1,0.0
destructiveness,0,0,1,0.007574867880211391,1,0.0
accurately,2,0,1,-0.007809747504403995,3,1.5849625007211563
fuels,0,0,1,0.007574867880211391,1,0.0
yield,0,0,1,0.007574867880211391,1,0.0
determinedly,0,0,1,0.007574867880211391,1,0.0
nihilism,0,0,1,0.007574867880211391,1,0.0
unbridled,0,0,1,0.007574867880211391,1,0.0
yesterday,1,0,2,0.0075161479741632405,3,1.5849625007211563
tomorrow,0,0,2,0.015208455666470933,2,1.0
depleted,0,0,1,0.007574867880211391,1,0.0
unnoticed,0,0,1,0.007574867880211391,1,0.0
shedding,0,0,1,0.007574867880211391,1,0.0
underappreciated,0,0,1,0.007574867880211391,1,0.0
belated,0,0,1,0.007574867880211391,1,0.0
unsung,0,0,3,0.022842043452730474,3,1.5849625007211563
counted,0,0,1,0.007574867880211391,1,0.0
misgivings,0,0,1,0.007574867880211391,1,0.0
regardless,0,0,2,0.015208455666470933,2,1.0
biased,1,0,0,-0.007751027598355844,1,0.0
osborne,0,0,1,0.007574867880211391,1,0.0
montell,0,0,1,0.007574867880211391,1,0.0
joan,0,0,1,0.007574867880211391,1,0.0
grooves,0,0,1,0.007574867880211391,1,0.0
segments,0,0,1,0.007574867880211391,1,0.0
listen,0,0,3,0.022842043452730474,3,1.5849625007211563
irreplaceable,0,0,1,0.007574867880211391,1,0.0
enactments,0,0,1,0.007574867880211391,1,0.0
deliriously,0,0,1,0.007574867880211391,1,0.0
gaye,0,0,1,0.007574867880211391,1,0.0
supremes,0,0,1,0.007574867880211391,1,0.0
marvin,0,0,1,0.007574867880211391,1,0.0
rattled,0,0,1,0.007574867880211391,1,0.0
shook,0,0,1,0.007574867880211391,1,0.0
rolled,0,0,1,0.007574867880211391,1,0.0
contribution,0,0,1,0.007574867880211391,1,0.0
inestimable,0,0,1,0.007574867880211391,1,0.0
fore,0,0,1,0.007574867880211391,1,0.0
worm,0,0,1,0.007574867880211391,1,0.0
smokey,0,0,1,0.007574867880211391,1,0.0
underrecognized,0,0,1,0.007574867880211391,1,0.0
smashing,0,0,1,0.007574867880211391,1,0.0
waltz,0,0,1,0.007574867880211391,1,0.0
doubtful,0,0,1,0.007574867880211391,1,0.0
hardcore,0,0,1,0.007574867880211391,1,0.0
putty,1,0,0,-0.007751027598355844,1,0.0
prosthetic,1,0,0,-0.007751027598355844,1,0.0
costumes,2,0,0,-0.015443335290663537,2,1.0
thrift,1,0,0,-0.007751027598355844,1,0.0
trekkie,1,0,0,-0.007751027598355844,1,0.0
kmart,1,0,0,-0.007751027598355844,1,0.0
meekly,1,0,0,-0.007751027598355844,1,0.0
wince,1,0,0,-0.007751027598355844,1,0.0
voyages,1,0,0,-0.007751027598355844,1,0.0
dearly,1,0,0,-0.007751027598355844,1,0.0
limping,1,0,0,-0.007751027598355844,1,0.0
dilithium,0,0,1,0.007574867880211391,1,0.0
insurrection,0,0,2,0.015208455666470933,2,1.0
warp,0,0,1,0.007574867880211391,1,0.0
crystals,0,0,1,0.007574867880211391,1,0.0
containing,0,0,1,0.007574867880211391,1,0.0
nameless,1,0,0,-0.007751027598355844,1,0.0
climactic,1,0,0,-0.007751027598355844,1,0.0
shall,1,0,0,-0.007751027598355844,1,0.0
contriving,1,0,0,-0.007751027598355844,1,0.0
laser,1,0,0,-0.007751027598355844,1,0.0
uncommitted,1,0,0,-0.007751027598355844,1,0.0
devotees,0,0,1,0.007574867880211391,1,0.0
nagging,0,0,1,0.007574867880211391,1,0.0
vi,0,0,2,0.015208455666470933,2,1.0
treks,0,0,1,0.007574867880211391,1,0.0
faint,0,0,1,0.007574867880211391,1,0.0
undiscovered,0,0,1,0.007574867880211391,1,0.0
tenth,0,0,1,0.007574867880211391,1,0.0
krige,0,0,1,0.007574867880211391,1,0.0
parsec,0,0,1,0.007574867880211391,1,0.0
finishes,0,0,1,0.007574867880211391,1,0.0
borg,0,0,1,0.007574867880211391,1,0.0
cape,0,0,1,0.007574867880211391,1,0.0
pumped,0,0,1,0.007574867880211391,1,0.0
flimsier,1,0,0,-0.007751027598355844,1,0.0
logically,1,0,0,-0.007751027598355844,1,0.0
porous,1,0,0,-0.007751027598355844,1,0.0
baird,1,0,0,-0.007751027598355844,1,0.0
perils,0,0,1,0.007574867880211391,1,0.0
existentialism,1,0,0,-0.007751027598355844,1,0.0
reminding,1,0,0,-0.007751027598355844,1,0.0
pap,1,0,0,-0.007751027598355844,1,0.0
undergraduate,1,0,0,-0.007751027598355844,1,0.0
fifth,1,0,0,-0.007751027598355844,1,0.0
doubling,1,0,0,-0.007751027598355844,1,0.0
invested,1,0,0,-0.007751027598355844,1,0.0
wizard,1,0,0,-0.007751027598355844,1,0.0
subtexts,1,0,0,-0.007751027598355844,1,0.0
stabs,1,0,0,-0.007751027598355844,1,0.0
10th,1,0,0,-0.007751027598355844,1,0.0
65th,1,0,0,-0.007751027598355844,1,0.0
drink,1,0,2,0.0075161479741632405,3,1.5849625007211563
mixer,1,0,0,-0.007751027598355844,1,0.0
honored,1,0,0,-0.007751027598355844,1,0.0
hardware,0,0,1,0.007574867880211391,1,0.0
indulge,0,0,1,0.007574867880211391,1,0.0
midsection,1,0,0,-0.007751027598355844,1,0.0
paunchy,1,0,0,-0.007751027598355844,1,0.0
plodding,3,0,0,-0.02313564298297123,3,1.5849625007211563
undramatic,1,0,0,-0.007751027598355844,1,0.0
visionary,0,0,1,0.007574867880211391,1,0.0
dozens,0,0,1,0.007574867880211391,1,0.0
raving,1,0,0,-0.007751027598355844,1,0.0
lustrous,0,0,1,0.007574867880211391,1,0.0
heaped,1,0,0,-0.007751027598355844,1,0.0
mythological,0,0,1,0.007574867880211391,1,0.0
restoring,0,0,1,0.007574867880211391,1,0.0
establish,0,0,1,0.007574867880211391,1,0.0
deepening,0,0,1,0.007574867880211391,1,0.0
helped,0,0,1,0.007574867880211391,1,0.0
plots,1,0,0,-0.007751027598355844,1,0.0
recognizes,1,0,0,-0.007751027598355844,1,0.0
overinflated,1,0,0,-0.007751027598355844,1,0.0
obtaining,0,0,1,0.007574867880211391,1,0.0
lusting,0,0,1,0.007574867880211391,1,0.0
sencillamente,0,0,1,0.007574867880211391,1,0.0
sorprenderá,0,0,1,0.007574867880211391,1,0.0
visualmente,0,0,1,0.007574867880211391,1,0.0
entretenida,0,0,1,0.007574867880211391,1,0.0
muy,0,0,1,0.007574867880211391,1,0.0
espectacular,0,0,1,0.007574867880211391,1,0.0
te,0,0,1,0.007574867880211391,1,0.0
congeals,0,0,1,0.007574867880211391,1,0.0
wheezy,1,0,0,-0.007751027598355844,1,0.0
censure,1,0,0,-0.007751027598355844,1,0.0
damning,2,0,0,-0.015443335290663537,2,1.0
clumsiness,1,0,0,-0.007751027598355844,1,0.0
gonna,0,0,1,0.007574867880211391,1,0.0
hire,1,0,0,-0.007751027598355844,1,0.0
palette,0,0,1,0.007574867880211391,1,0.0
boffo,0,0,1,0.007574867880211391,1,0.0
dropping,0,0,1,0.007574867880211391,1,0.0
30s,1,0,0,-0.007751027598355844,1,0.0
40s,1,0,0,-0.007751027598355844,1,0.0
serials,1,0,0,-0.007751027598355844,1,0.0
uncover,0,0,1,0.007574867880211391,1,0.0
storied,0,0,1,0.007574867880211391,1,0.0
dug,1,0,0,-0.007751027598355844,1,0.0
45,0,0,1,0.007574867880211391,1,0.0
showmanship,0,0,1,0.007574867880211391,1,0.0
quivering,0,0,1,0.007574867880211391,1,0.0
yoda,0,0,1,0.007574867880211391,1,0.0
ascends,0,0,1,0.007574867880211391,1,0.0
computerized,0,0,1,0.007574867880211391,1,0.0
teeming,0,0,1,0.007574867880211391,1,0.0
technological,1,0,0,-0.007751027598355844,1,0.0
alllucas,1,0,0,-0.007751027598355844,1,0.0
producing,1,0,0,-0.007751027598355844,1,0.0
plummets,1,0,0,-0.007751027598355844,1,0.0
structuring,1,0,0,-0.007751027598355844,1,0.0
loudly,0,0,1,0.007574867880211391,1,0.0
rubbing,0,0,1,0.007574867880211391,1,0.0
chuckles,1,0,0,-0.007751027598355844,1,0.0
wreaked,1,0,0,-0.007751027598355844,1,0.0
compromised,1,0,0,-0.007751027598355844,1,0.0
lowering,1,0,0,-0.007751027598355844,1,0.0
mcculloch,2,0,0,-0.015443335290663537,2,1.0
permission,1,0,0,-0.007751027598355844,1,0.0
saddam,1,0,0,-0.007751027598355844,1,0.0
hussein,1,0,0,-0.007751027598355844,1,0.0
ramblings,1,0,0,-0.007751027598355844,1,0.0
soliloquies,1,0,0,-0.007751027598355844,1,0.0
smorgasbord,1,0,0,-0.007751027598355844,1,0.0
barrymore,1,0,0,-0.007751027598355844,1,0.0
dues,1,0,0,-0.007751027598355844,1,0.0
unread,1,0,0,-0.007751027598355844,1,0.0
induces,1,0,0,-0.007751027598355844,1,0.0
boorish,1,0,0,-0.007751027598355844,1,0.0
futility,1,0,0,-0.007751027598355844,1,0.0
zeus,1,0,0,-0.007751027598355844,1,0.0
snatch,1,0,0,-0.007751027598355844,1,0.0
equipment,1,0,0,-0.007751027598355844,1,0.0
aisle,1,0,0,-0.007751027598355844,1,0.0
beginnings,1,0,0,-0.007751027598355844,1,0.0
middles,1,0,0,-0.007751027598355844,1,0.0
molested,1,0,0,-0.007751027598355844,1,0.0
freddie,1,0,0,-0.007751027598355844,1,0.0
fingered,1,0,1,-0.0001174398120963021,2,1.0
nicest,1,0,0,-0.007751027598355844,1,0.0
freddy,1,0,0,-0.007751027598355844,1,0.0
noises,1,0,0,-0.007751027598355844,1,0.0
underarm,1,0,0,-0.007751027598355844,1,0.0
marquee,1,0,0,-0.007751027598355844,1,0.0
unschooled,1,0,0,-0.007751027598355844,1,0.0
ivy,1,0,0,-0.007751027598355844,1,0.0
larceny,1,0,0,-0.007751027598355844,1,0.0
theft,1,0,0,-0.007751027598355844,1,0.0
limp,1,0,0,-0.007751027598355844,1,0.0
meander,1,0,0,-0.007751027598355844,1,0.0
unrecoverable,1,0,0,-0.007751027598355844,1,0.0
suckers,1,0,0,-0.007751027598355844,1,0.0
creeps,1,0,0,-0.007751027598355844,1,0.0
surrender,1,0,0,-0.007751027598355844,1,0.0
revolution,1,0,1,-0.0001174398120963021,2,1.0
masochistic,1,0,0,-0.007751027598355844,1,0.0
depressingly,1,0,0,-0.007751027598355844,1,0.0
exhaustingly,1,0,0,-0.007751027598355844,1,0.0
wallet,1,0,0,-0.007751027598355844,1,0.0
repetitious,1,0,0,-0.007751027598355844,1,0.0
recompense,1,0,0,-0.007751027598355844,1,0.0
ski,1,0,0,-0.007751027598355844,1,0.0
snowball,0,0,1,0.007574867880211391,1,0.0
rubin,0,0,1,0.007574867880211391,1,0.0
updating,0,0,1,0.007574867880211391,1,0.0
minkoff,0,0,1,0.007574867880211391,1,0.0
puff,0,0,1,0.007574867880211391,1,0.0
pollyana,1,0,0,-0.007751027598355844,1,0.0
equals,0,0,1,0.007574867880211391,1,0.0
betters,0,0,1,0.007574867880211391,1,0.0
accomplish,0,0,1,0.007574867880211391,1,0.0
accomplishments,0,0,2,0.015208455666470933,2,1.0
maintained,0,0,1,0.007574867880211391,1,0.0
whimsicalthe,0,0,1,0.007574867880211391,1,0.0
bedtime,0,0,1,0.007574867880211391,1,0.0
oversized,0,0,1,0.007574867880211391,1,0.0
grandkids,0,0,1,0.007574867880211391,1,0.0
grandparents,0,0,1,0.007574867880211391,1,0.0
sl2,0,0,1,0.007574867880211391,1,0.0
72,1,0,0,-0.007751027598355844,1,0.0
cryin,2,0,0,-0.015443335290663537,2,1.0
relate,1,0,0,-0.007751027598355844,1,0.0
despondent,1,0,0,-0.007751027598355844,1,0.0
achilles,1,0,0,-0.007751027598355844,1,0.0
heel,1,0,0,-0.007751027598355844,1,0.0
heightened,1,0,0,-0.007751027598355844,1,0.0
borrow,0,0,1,0.007574867880211391,1,0.0
rekindle,1,0,0,-0.007751027598355844,1,0.0
digits,1,0,0,-0.007751027598355844,1,0.0
expressive,0,0,1,0.007574867880211391,1,0.0
cuteness,0,0,1,0.007574867880211391,1,0.0
margolo,0,0,1,0.007574867880211391,1,0.0
cheeky,0,0,2,0.015208455666470933,2,1.0
cuddly,0,0,1,0.007574867880211391,1,0.0
delicately,0,0,1,0.007574867880211391,1,0.0
calibrated,0,0,1,0.007574867880211391,1,0.0
stickiness,0,0,1,0.007574867880211391,1,0.0
golden,0,0,1,0.007574867880211391,1,0.0
sprung,0,0,1,0.007574867880211391,1,0.0
stealer,0,0,1,0.007574867880211391,1,0.0
unavoidably,0,0,1,0.007574867880211391,1,0.0
divert,0,0,1,0.007574867880211391,1,0.0
attendance,0,0,1,0.007574867880211391,1,0.0
immaculate,1,0,0,-0.007751027598355844,1,0.0
78,0,0,1,0.007574867880211391,1,0.0
felicities,0,0,1,0.007574867880211391,1,0.0
vacillating,0,0,1,0.007574867880211391,1,0.0
rant,1,0,0,-0.007751027598355844,1,0.0
columnist,1,0,0,-0.007751027598355844,1,0.0
architecture,1,0,0,-0.007751027598355844,1,0.0
sayles,1,0,10,0.06858485026423958,11,3.4594316186372978
leisurely,0,0,1,0.007574867880211391,1,0.0
explored,0,0,1,0.007574867880211391,1,0.0
insufficiently,0,0,1,0.007574867880211391,1,0.0
ethnicities,0,0,1,0.007574867880211391,1,0.0
sunshine,2,0,5,0.022724603640634174,7,2.807354922057604
resurrecting,0,0,1,0.007574867880211391,1,0.0
flavorful,0,0,1,0.007574867880211391,1,0.0
edie,0,0,1,0.007574867880211391,1,0.0
falco,0,0,1,0.007574867880211391,1,0.0
dissipated,1,0,0,-0.007751027598355844,1,0.0
addresses,0,0,2,0.015208455666470933,2,1.0
interwoven,0,0,1,0.007574867880211391,1,0.0
intermingling,0,0,1,0.007574867880211391,1,0.0
preciously,0,0,1,0.007574867880211391,1,0.0
inner,0,0,2,0.015208455666470933,2,1.0
indelible,0,0,1,0.007574867880211391,1,0.0
wordplay,0,0,1,0.007574867880211391,1,0.0
pageants,0,0,1,0.007574867880211391,1,0.0
neglecting,0,0,1,0.007574867880211391,1,0.0
tourism,0,0,1,0.007574867880211391,1,0.0
acute,0,0,1,0.007574867880211391,1,0.0
mundanity,0,0,1,0.007574867880211391,1,0.0
smallish,0,0,1,0.007574867880211391,1,0.0
purposefully,0,0,1,0.007574867880211391,1,0.0
balls,0,0,1,0.007574867880211391,1,0.0
altman,0,0,2,0.015208455666470933,2,1.0
enticing,0,0,1,0.007574867880211391,1,0.0
dénouement,0,0,1,0.007574867880211391,1,0.0
auteur,0,0,1,0.007574867880211391,1,0.0
globalizing,0,0,1,0.007574867880211391,1,0.0
plaguing,0,0,1,0.007574867880211391,1,0.0
sodden,1,0,0,-0.007751027598355844,1,0.0
sum,0,0,1,0.007574867880211391,1,0.0
moviemakers,0,0,1,0.007574867880211391,1,0.0
uniformly,0,0,1,0.007574867880211391,1,0.0
forcefully,1,0,1,-0.0001174398120963021,2,1.0
agenda,0,0,1,0.007574867880211391,1,0.0
concern,0,0,1,0.007574867880211391,1,0.0
ignites,0,0,1,0.007574867880211391,1,0.0
becalmed,1,0,0,-0.007751027598355844,1,0.0
cloudy,1,0,0,-0.007751027598355844,1,0.0
assesses,1,0,0,-0.007751027598355844,1,0.0
swap,1,0,0,-0.007751027598355844,1,0.0
relatives,2,0,0,-0.015443335290663537,2,1.0
depart,1,0,0,-0.007751027598355844,1,0.0
weighs,2,0,0,-0.015443335290663537,2,1.0
champagne,1,0,0,-0.007751027598355844,1,0.0
responsável,1,0,0,-0.007751027598355844,1,0.0
aproveitar,1,0,0,-0.007751027598355844,1,0.0
escapa,1,0,0,-0.007751027598355844,1,0.0
consegue,1,0,0,-0.007751027598355844,1,0.0
cox,1,0,0,-0.007751027598355844,1,0.0
mediocridade,1,0,0,-0.007751027598355844,1,0.0
doce,1,0,0,-0.007751027598355844,1,0.0
direto,1,0,0,-0.007751027598355844,1,0.0
fracasso,1,0,0,-0.007751027598355844,1,0.0
lar,1,0,0,-0.007751027598355844,1,0.0
artístico,1,0,0,-0.007751027598355844,1,0.0
sequer,1,0,0,-0.007751027598355844,1,0.0
pouquíssimos,1,0,0,-0.007751027598355844,1,0.0
laughsa,1,0,0,-0.007751027598355844,1,0.0
accumulated,1,0,0,-0.007751027598355844,1,0.0
miscalculation,1,0,0,-0.007751027598355844,1,0.0
fumbles,1,0,0,-0.007751027598355844,1,0.0
witherspoon,4,0,4,-0.00029359953024075264,8,3.0
forehead,0,0,1,0.007574867880211391,1,0.0
mason,1,0,0,-0.007751027598355844,1,0.0
extended,2,0,0,-0.015443335290663537,2,1.0
hamfisted,1,0,0,-0.007751027598355844,1,0.0
dixon,1,0,0,-0.007751027598355844,1,0.0
facilitator,1,0,0,-0.007751027598355844,1,0.0
slugs,1,0,0,-0.007751027598355844,1,0.0
advertised,0,0,2,0.015208455666470933,2,1.0
twang,1,0,0,-0.007751027598355844,1,0.0
avoided,2,0,0,-0.015443335290663537,2,1.0
texan,1,0,0,-0.007751027598355844,1,0.0
wasting,1,0,0,-0.007751027598355844,1,0.0
densest,1,0,0,-0.007751027598355844,1,0.0
distillation,1,0,0,-0.007751027598355844,1,0.0
bummer,1,0,0,-0.007751027598355844,1,0.0
kingdom,1,0,0,-0.007751027598355844,1,0.0
virulently,1,0,0,-0.007751027598355844,1,0.0
winsome,1,0,0,-0.007751027598355844,1,0.0
symmetry,1,0,0,-0.007751027598355844,1,0.0
vim,1,0,0,-0.007751027598355844,1,0.0
dialed,1,0,0,-0.007751027598355844,1,0.0
yorker,0,0,1,0.007574867880211391,1,0.0
infusion,0,0,1,0.007574867880211391,1,0.0
provincial,0,0,1,0.007574867880211391,1,0.0
unendurable,0,0,1,0.007574867880211391,1,0.0
foxworthy,0,0,1,0.007574867880211391,1,0.0
tolerate,0,0,1,0.007574867880211391,1,0.0
trades,0,0,1,0.007574867880211391,1,0.0
blueblood,0,0,1,0.007574867880211391,1,0.0
primarily,0,0,1,0.007574867880211391,1,0.0
perkiness,0,0,1,0.007574867880211391,1,0.0
slowness,0,0,1,0.007574867880211391,1,0.0
swept,5,0,0,-0.038520258367586616,5,2.321928094887362
bolero,1,0,0,-0.007751027598355844,1,0.0
eroti,1,0,0,-0.007751027598355844,1,0.0
bo,1,0,0,-0.007751027598355844,1,0.0
wertmuller,3,0,0,-0.02313564298297123,3,1.5849625007211563
lina,1,0,0,-0.007751027598355844,1,0.0
whatsoever,2,0,0,-0.015443335290663537,2,1.0
helluva,1,0,0,-0.007751027598355844,1,0.0
jargon,1,0,0,-0.007751027598355844,1,0.0
athleticism,1,0,0,-0.007751027598355844,1,0.0
sag,1,0,0,-0.007751027598355844,1,0.0
foundering,1,0,0,-0.007751027598355844,1,0.0
scum,1,0,0,-0.007751027598355844,1,0.0
glazed,1,0,0,-0.007751027598355844,1,0.0
festers,1,0,0,-0.007751027598355844,1,0.0
monkeys,1,0,0,-0.007751027598355844,1,0.0
flinging,1,0,0,-0.007751027598355844,1,0.0
dungpile,1,0,0,-0.007751027598355844,1,0.0
feces,1,0,1,-0.0001174398120963021,2,1.0
lagoon,1,0,0,-0.007751027598355844,1,0.0
abel,1,0,0,-0.007751027598355844,1,0.0
ferrara,1,0,0,-0.007751027598355844,1,0.0
begging,1,0,0,-0.007751027598355844,1,0.0
majorly,1,0,0,-0.007751027598355844,1,0.0
manifestos,1,0,0,-0.007751027598355844,1,0.0
inkling,1,0,0,-0.007751027598355844,1,0.0
elemental,1,0,0,-0.007751027598355844,1,0.0
literacy,1,0,0,-0.007751027598355844,1,0.0
defeatingly,1,0,0,-0.007751027598355844,1,0.0
decorous,1,0,0,-0.007751027598355844,1,0.0
deserving,1,0,0,-0.007751027598355844,1,0.0
backlash,1,0,0,-0.007751027598355844,1,0.0
describing,1,0,0,-0.007751027598355844,1,0.0
blinding,1,0,0,-0.007751027598355844,1,0.0
ordered,1,0,0,-0.007751027598355844,1,0.0
judy,1,0,0,-0.007751027598355844,1,0.0
saps,1,0,0,-0.007751027598355844,1,0.0
trumpets,0,0,1,0.007574867880211391,1,0.0
gesturing,1,0,0,-0.007751027598355844,1,0.0
muse,1,0,0,-0.007751027598355844,1,0.0
eludes,1,0,0,-0.007751027598355844,1,0.0
charmless,2,0,0,-0.015443335290663537,2,1.0
histrionic,1,0,0,-0.007751027598355844,1,0.0
disguising,0,0,1,0.007574867880211391,1,0.0
giles,0,0,1,0.007574867880211391,1,0.0
polson,0,0,2,0.015208455666470933,2,1.0
nuttgens,0,0,1,0.007574867880211391,1,0.0
adroitly,0,0,1,0.007574867880211391,1,0.0
jazzes,0,0,1,0.007574867880211391,1,0.0
spirals,1,0,0,-0.007751027598355844,1,0.0
thuds,1,0,0,-0.007751027598355844,1,0.0
recommended,0,0,1,0.007574867880211391,1,0.0
reviewed,0,0,1,0.007574867880211391,1,0.0
ageand,0,0,1,0.007574867880211391,1,0.0
drowning,1,0,0,-0.007751027598355844,1,0.0
frights,0,0,1,0.007574867880211391,1,0.0
seta,1,0,0,-0.007751027598355844,1,0.0
wastes,1,0,0,-0.007751027598355844,1,0.0
teeny,1,0,0,-0.007751027598355844,1,0.0
bopper,1,0,0,-0.007751027598355844,1,0.0
mimic,1,0,0,-0.007751027598355844,1,0.0
admittedly,1,0,0,-0.007751027598355844,1,0.0
swimfan,7,0,0,-0.053904873752202,7,2.807354922057604
deadening,1,0,0,-0.007751027598355844,1,0.0
olympic,1,0,1,-0.0001174398120963021,2,1.0
rehashes,1,0,0,-0.007751027598355844,1,0.0
shamu,1,0,0,-0.007751027598355844,1,0.0
unleashed,0,0,1,0.007574867880211391,1,0.0
crazed,0,0,1,0.007574867880211391,1,0.0
temptations,0,0,1,0.007574867880211391,1,0.0
1987,1,0,0,-0.007751027598355844,1,0.0
remade,1,0,0,-0.007751027598355844,1,0.0
smell,1,0,0,-0.007751027598355844,1,0.0
abrupt,1,0,0,-0.007751027598355844,1,0.0
discouraging,1,0,0,-0.007751027598355844,1,0.0
suspenserbut,1,0,0,-0.007751027598355844,1,0.0
rationale,1,0,0,-0.007751027598355844,1,0.0
squashed,1,0,0,-0.007751027598355844,1,0.0
preferably,1,0,0,-0.007751027598355844,1,0.0
mailing,1,0,0,-0.007751027598355844,1,0.0
frothing,0,0,1,0.007574867880211391,1,0.0
domino,0,0,1,0.007574867880211391,1,0.0
hiss,1,0,0,-0.007751027598355844,1,0.0
forgot,1,0,0,-0.007751027598355844,1,0.0
rejigger,1,0,0,-0.007751027598355844,1,0.0
denouement,1,0,0,-0.007751027598355844,1,0.0
loony,1,0,0,-0.007751027598355844,1,0.0
swimming,1,0,0,-0.007751027598355844,1,0.0
sleekly,1,0,0,-0.007751027598355844,1,0.0
weather,1,0,0,-0.007751027598355844,1,0.0
villainess,1,0,0,-0.007751027598355844,1,0.0
fifty,1,0,0,-0.007751027598355844,1,0.0
followed,1,0,0,-0.007751027598355844,1,0.0
melodramatics,1,0,0,-0.007751027598355844,1,0.0
inflated,1,0,0,-0.007751027598355844,1,0.0
seduces,1,0,0,-0.007751027598355844,1,0.0
neuwirth,1,0,1,-0.0001174398120963021,2,1.0
bebe,1,0,0,-0.007751027598355844,1,0.0
intelligentsia,1,0,0,-0.007751027598355844,1,0.0
founders,2,0,0,-0.015443335290663537,2,1.0
weaver,0,0,1,0.007574867880211391,1,0.0
77,0,0,2,0.015208455666470933,2,1.0
discontented,0,0,1,0.007574867880211391,1,0.0
tadpole,3,0,6,0.022665883734586022,9,3.1699250014423126
maude,0,0,1,0.007574867880211391,1,0.0
buzz,0,0,1,0.007574867880211391,1,0.0
utah,0,0,1,0.007574867880211391,1,0.0
declared,0,0,1,0.007574867880211391,1,0.0
festival,0,0,1,0.007574867880211391,1,0.0
descend,0,0,1,0.007574867880211391,1,0.0
ferret,0,0,1,0.007574867880211391,1,0.0
literate,0,0,1,0.007574867880211391,1,0.0
arean,0,0,1,0.007574867880211391,1,0.0
devilishly,0,0,1,0.007574867880211391,1,0.0
niels,0,0,1,0.007574867880211391,1,0.0
mcgowan,0,0,1,0.007574867880211391,1,0.0
mueller,0,0,1,0.007574867880211391,1,0.0
hackles,0,0,1,0.007574867880211391,1,0.0
recyclable,0,0,1,0.007574867880211391,1,0.0
switches,0,0,2,0.015208455666470933,2,1.0
smeary,1,0,0,-0.007751027598355844,1,0.0
preciousness,1,0,0,-0.007751027598355844,1,0.0
squanders,2,0,0,-0.015443335290663537,2,1.0
raconteur,0,0,1,0.007574867880211391,1,0.0
aesthete,0,0,1,0.007574867880211391,1,0.0
giddiness,0,0,1,0.007574867880211391,1,0.0
emblematic,1,0,0,-0.007751027598355844,1,0.0
ageism,1,0,0,-0.007751027598355844,1,0.0
afflicting,1,0,0,-0.007751027598355844,1,0.0
stepmom,0,0,1,0.007574867880211391,1,0.0
wispy,0,0,1,0.007574867880211391,1,0.0
cosmopolitan,0,0,1,0.007574867880211391,1,0.0
sparkling,1,0,1,-0.0001174398120963021,2,1.0
sacred,0,0,2,0.015208455666470933,2,1.0
cows,0,0,1,0.007574867880211391,1,0.0
stake,1,0,0,-0.007751027598355844,1,0.0
inexpensively,0,0,1,0.007574867880211391,1,0.0
frankness,0,0,1,0.007574867880211391,1,0.0
civility,0,0,1,0.007574867880211391,1,0.0
disgusted,0,0,1,0.007574867880211391,1,0.0
stubbornly,1,0,0,-0.007751027598355844,1,0.0
transgressive,1,0,0,-0.007751027598355844,1,0.0
artsploitation,1,0,0,-0.007751027598355844,1,0.0
enthusiast,1,0,0,-0.007751027598355844,1,0.0
universally,1,0,0,-0.007751027598355844,1,0.0
chainsaw,1,0,0,-0.007751027598355844,1,0.0
accounting,1,0,0,-0.007751027598355844,1,0.0
gripped,0,0,1,0.007574867880211391,1,0.0
wrongness,0,0,1,0.007574867880211391,1,0.0
justification,1,0,0,-0.007751027598355844,1,0.0
disturbingly,1,0,0,-0.007751027598355844,1,0.0
sophistication,1,0,0,-0.007751027598355844,1,0.0
bearable,1,0,0,-0.007751027598355844,1,0.0
mine,1,0,0,-0.007751027598355844,1,0.0
fringe,1,0,0,-0.007751027598355844,1,0.0
conspiracy,1,0,0,-0.007751027598355844,1,0.0
karen,1,0,0,-0.007751027598355844,1,0.0
theorist,1,0,0,-0.007751027598355844,1,0.0
weirder,0,0,1,0.007574867880211391,1,0.0
peers,0,0,1,0.007574867880211391,1,0.0
leeson,0,0,1,0.007574867880211391,1,0.0
emulate,0,0,1,0.007574867880211391,1,0.0
endorses,1,0,0,-0.007751027598355844,1,0.0
craven,3,0,0,-0.02313564298297123,3,1.5849625007211563
restore,1,0,0,-0.007751027598355844,1,0.0
praiseworthy,1,0,0,-0.007751027598355844,1,0.0
harmon,1,0,3,0.015149735760422781,4,2.0
terrors,1,0,0,-0.007751027598355844,1,0.0
rooting,1,0,0,-0.007751027598355844,1,0.0
crawlies,0,0,1,0.007574867880211391,1,0.0
unwary,0,0,1,0.007574867880211391,1,0.0
cheesiest,1,0,0,-0.007751027598355844,1,0.0
induce,1,0,0,-0.007751027598355844,1,0.0
fright,1,0,1,-0.0001174398120963021,2,1.0
crawly,1,0,0,-0.007751027598355844,1,0.0
